Name,file,start_date,end_date,avg_return,volatility,skewness,kurtosis,mdd,sharpe,n_obs,regime_id,regime_name
COL,COL_data.csv,42738,43098,0.3793004108483142,0.2788287684955953,2.752012312339506,51.78521251895313,0.1157629652947194,1.360334562659398,250,2,High-Alpha
COO,COO_data.csv,42738,43098,0.2200481164949518,0.2086504288452031,-0.1195612592673018,11.47944065342525,0.145233424872499,1.054625757123196,250,2,High-Alpha
COP,COP_data.csv,42738,43098,0.08183145331449561,0.3017815248193338,0.9893197758023403,23.35755283925509,0.1702459976571652,0.2711612427682088,250,1,Stable
COST,COST_data.csv,42738,43098,0.1541299910719768,0.1971420514458306,-1.601659317357002,12.32358727634748,0.1754453274869827,0.781821990496673,250,1,Stable
COTY,COTY_data.csv,42738,43098,0.06380552839474639,0.3314659629284285,0.578097996340472,14.10337336776709,0.3008763388510224,0.1924949633773515,250,1,Stable
CPB,CPB_data.csv,42738,43098,-0.2333164031077362,0.2341725889013746,-1.570403417885555,12.14040817946555,0.2930764411027569,-0.9963437830291955,250,1,Stable
CRM,CRM_data.csv,42738,43098,0.3740136139767035,0.1566605173660668,-0.5090112064860199,6.118171068488586,0.08226102941176472,2.387414648342762,250,2,High-Alpha
CSCO,CSCO_data.csv,42738,43098,0.2282238971672816,0.1593182390528071,-1.447483263229997,18.02485060247849,0.1181765389082461,1.432503262175997,250,2,High-Alpha
CSRA,CSRA_data.csv,42738,43098,-0.06900563284663261,0.210963758471482,-1.119882983418875,9.383587251735847,0.1821152703505644,-0.3270970964236057,250,1,Stable
CSX,CSX_data.csv,42738,43098,0.4304727319816696,0.320212863139987,4.089912287910906,47.78642191118793,0.1277405327052001,1.344333040716982,250,2,High-Alpha
CTAS,CTAS_data.csv,42738,43098,0.2947600209176925,0.1749185624423558,2.547574203080633,20.39173673627632,0.05851332803583031,1.685127163189615,250,2,High-Alpha
CTL,CTL_data.csv,42738,43098,-0.4219168797714443,0.3388338242503355,-0.1711825572857112,5.348386676365938,0.5012815818381545,-1.245202956655608,250,0,Downtrend
CTSH,CTSH_data.csv,42738,43098,0.2301939054562028,0.1605413208897989,-0.1256671444967753,7.061382675893411,0.1069638845688612,1.433860791604025,250,2,High-Alpha
CTXS,CTXS_data.csv,42738,43098,-0.02410758815483328,0.3292182625434461,-6.621860653087221,82.23590033297921,0.2559013996239816,-0.07322676442243804,250,0,Downtrend
CVS,CVS_data.csv,42738,43098,-0.1036279745654761,0.2192498491512949,-0.6867008839886114,5.949524031648466,0.2040038131553862,-0.4726478716706753,250,1,Stable
CVX,CVX_data.csv,42738,43098,0.06090331352054529,0.1441998595435994,-0.4853017619672043,5.080623817546881,0.125668222316504,0.4223534871206371,250,1,Stable
CXO,CXO_data.csv,42738,43098,0.09536163528047463,0.2582985760869127,-1.127526997587885,7.948868117434042,0.2520420877751627,0.3691914865546421,250,1,Stable
D,D_data.csv,42738,43098,0.06166158335834187,0.1386402368794188,-1.100141360920311,12.80149819980188,0.07136715391229587,0.4447596509227801,250,1,Stable
DAL,DAL_data.csv,42738,43098,0.124773408356548,0.2350012437867271,0.1231502085681207,4.905347208019336,0.1851117519826964,0.530947863704861,250,1,Stable
DE,DE_data.csv,42738,43098,0.4115143396856678,0.1718982702914084,0.3370592108376592,12.74203290214666,0.1281625254890114,2.393941131507916,250,2,High-Alpha
DFS,DFS_data.csv,42738,43098,0.05646006228656157,0.1780350320471987,-0.2467941195398266,4.226829833590532,0.2201785231268596,0.3171289472489521,250,1,Stable
DG,DG_data.csv,42738,43098,0.2278862652053621,0.2313824848508893,-0.1658595275722455,5.281156270766409,0.125079204156634,0.9848898690504584,250,2,High-Alpha
DGX,DGX_data.csv,42738,43098,0.0637933588472639,0.1552726699008126,-0.8942055443046825,22.81813032011245,0.1826196473551637,0.41084731065689,250,1,Stable
DHI,DHI_data.csv,42738,43098,0.6217664488702057,0.1836977391231012,0.7463919359621359,5.624354159887703,0.06216130060567415,3.384725646805821,250,2,High-Alpha
DHR,DHR_data.csv,42738,43098,0.1653150000804309,0.1308315353241223,0.519141350766708,11.39287850484092,0.0965132178669097,1.263571505683849,250,2,High-Alpha
DIS,DIS_data.csv,42738,43098,0.01349746278006057,0.1521931937457359,-0.2561184536081191,7.61720161117003,0.1632424033149171,0.08868637583498205,250,1,Stable
DISCA,DISCA_data.csv,42738,43098,-0.2243880721976857,0.2980632372326703,-0.7449071780703324,7.95801683045848,0.4503713706954761,-0.752820355441979,250,0,Downtrend
DISCK,DISCK_data.csv,42738,43098,-0.2589173374090584,0.3007371808962835,-0.9833286993934224,9.435453701338206,0.4716262975778547,-0.8609422241620076,250,0,Downtrend
DISH,DISH_data.csv,42738,43098,-0.224970918735851,0.2525884808829416,-0.6421277180458074,5.99702815927103,0.2976280404894999,-0.8906618304581767,250,1,Stable
DLR,DLR_data.csv,42738,43098,0.1376638222861103,0.2002964211801406,-1.153938372482965,9.063033282677514,0.1327356394795304,0.6873004593641723,250,1,Stable
DLTR,DLTR_data.csv,42738,43098,0.328697989276768,0.2197311830542188,0.1438662273742103,3.715212305102078,0.201371346084446,1.495909614229226,250,2,High-Alpha
DOV,DOV_data.csv,42738,43098,0.2810072764998664,0.1860356320120832,0.0896255881889169,6.177398743146119,0.07239278461354659,1.510502442250497,250,2,High-Alpha
DPS,DPS_data.csv,42738,43098,0.06653755951497779,0.1400411284284755,-1.823831081666488,13.96467203043893,0.1457322006472491,0.4751287015582792,250,1,Stable
DRE,DRE_data.csv,42738,43098,0.022097113746814,0.1496019045617842,-0.3089404427326072,4.23749691113351,0.1168258633357825,0.1477060991405234,250,1,Stable
DRI,DRI_data.csv,42738,43098,0.2893538569651083,0.2120833499035204,0.8675328022553864,14.035779702512,0.1687344913151365,1.364340279879299,250,2,High-Alpha
DTE,DTE_data.csv,42738,43098,0.1093187516864572,0.1124742602129579,-0.5656910485908572,3.702631286997597,0.06776446245365975,0.9719446163013107,250,2,High-Alpha
DUK,DUK_data.csv,42738,43098,0.07951525619407462,0.1053342992789591,0.1210416497307742,3.976998596106034,0.08222636952464601,0.7548847501561923,250,2,High-Alpha
DVA,DVA_data.csv,42738,43098,0.1051962906035084,0.3054851287997116,-0.9622118573410522,19.41011286955534,0.2311314024825225,0.3443581395167661,250,1,Stable
DVN,DVN_data.csv,42738,43098,-0.1295959407732944,0.3074568265085401,-0.2268694916806561,3.567888750675959,0.3972658641093654,-0.4215093944895535,250,1,Stable
EA,EA_data.csv,42738,43098,0.2851976497532121,0.2381133996227744,1.331888698817345,18.79487954047098,0.1733213085184881,1.197738767347952,250,2,High-Alpha
EBAY,EBAY_data.csv,42738,43098,0.2367497307216825,0.1898582443782598,-0.08577641586513167,4.8883965815104,0.1182354449858938,1.24698156509864,250,2,High-Alpha
ECL,ECL_data.csv,42738,43098,0.1291839011164821,0.1046429723631983,-0.3144492443911046,5.293512929341836,0.04457321149988858,1.234520562624181,250,2,High-Alpha
ED,ED_data.csv,42738,43098,0.1441543791112123,0.1118634873718699,-0.3615369928780082,3.102294414270634,0.06310284718187087,1.288663374421693,250,2,High-Alpha
EFX,EFX_data.csv,42738,43098,-0.007155007226170898,0.4134689231868762,-3.529714234393464,48.38589209856907,0.3640653854045551,-0.01730482467950085,250,0,Downtrend
EIX,EIX_data.csv,42738,43098,-0.1272608490368473,0.2149299271524091,-4.903888456612214,47.51230901117422,0.2347531461761858,-0.5921039043883604,250,0,Downtrend
EL,EL_data.csv,42738,43098,0.5019770329660772,0.1804575194684091,2.928760291710947,21.81772771797367,0.05251999614532143,2.781690862452275,250,2,High-Alpha
EMN,EMN_data.csv,42738,43098,0.200633186399194,0.1605432004114271,-0.2278077509930045,3.968228441603823,0.0540044085231447,1.2497146306105,250,2,High-Alpha
EMR,EMR_data.csv,42738,43098,0.2034982107216932,0.1693030970227085,0.1529313563302906,5.073200133975519,0.124072425051944,1.201975712791587,250,2,High-Alpha
EOG,EOG_data.csv,42738,43098,0.0416702511810998,0.2053755904517665,-0.4043278021574788,4.186333765593234,0.2116989002654531,0.2028977790858076,250,1,Stable
